time,source,dest,direction,
1480407304,00-17-0d-00-00-58-f5-23,00-17-0d-00-00-58-eb-69,3,
1480410174,00-17-0d-00-00-58-e9-cb,00-17-0d-00-00-58-f5-58,2,
1480413841,00-17-0d-00-00-58-f8-78,00-17-0d-00-00-58-f5-23,2,
1480417374,00-17-0d-00-00-58-e9-cb,00-17-0d-00-00-58-f5-58,2,
1480431774,00-17-0d-00-00-58-f5-23,00-17-0d-00-00-58-e9-ca,2,
1480438974,00-17-0d-00-00-58-f9-c4,00-17-0d-00-00-58-f8-8f,2,
1480444263,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,3,
1480444327,00-17-0d-00-00-58-f8-8f,00-17-0d-00-00-58-f8-78,3,
1480444397,00-17-0d-00-00-58-f8-78,00-17-0d-00-00-58-f3-17,2,
1480444458,00-17-0d-00-00-58-eb-67,00-17-0d-00-00-58-f8-78,3,
1480444522,00-17-0d-00-00-58-f8-8f,00-17-0d-00-00-58-f8-78,3,
1480446174,00-17-0d-00-00-58-e9-ca,00-17-0d-00-00-58-eb-67,2,
1480453374,00-17-0d-00-00-58-eb-67,00-17-0d-00-00-58-f5-3c,2,
1480460574,00-17-0d-00-00-58-f9-c4,00-17-0d-00-00-58-eb-5b,2,
1480467774,00-17-0d-00-00-58-e9-ca,00-17-0d-00-00-58-eb-5b,2,
1480474974,00-17-0d-00-00-58-f9-c4,00-17-0d-00-00-58-eb-5b,2,
1480482021,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480489375,00-17-0d-00-00-58-eb-67,00-17-0d-00-00-58-f5-23,2,
1480507445,00-17-0d-00-00-58-f8-78,00-17-0d-00-00-58-f3-17,2,
1480524330,00-17-0d-00-00-58-eb-5b,00-17-0d-00-00-38-04-25,3,
1480525375,00-17-0d-00-00-58-eb-67,00-17-0d-00-00-58-f3-17,2,
1480527076,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480532575,00-17-0d-00-00-58-f9-c4,00-17-0d-00-00-58-eb-5b,2,
1480538724,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480554022,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480555740,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480561224,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480561375,00-17-0d-00-00-58-f9-c4,00-17-0d-00-00-58-f3-17,2,
1480569492,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480571030,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480576523,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480590176,00-17-0d-00-00-58-f5-3c,00-17-0d-00-00-58-eb-67,2,
1480597376,00-17-0d-00-00-58-eb-64,00-17-0d-00-00-58-f5-58,2,
1480602627,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480607149,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480611776,00-17-0d-00-00-58-e9-cb,00-17-0d-00-00-58-f5-58,2,
1480626023,00-17-0d-00-00-58-f8-8f,00-17-0d-00-00-58-eb-69,3,
1480629626,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480633225,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480640576,00-17-0d-00-00-58-e9-cb,00-17-0d-00-00-58-eb-5b,2,
1480641325,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480644927,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480647776,00-17-0d-00-00-58-e9-ca,00-17-0d-00-00-58-f4-f8,2,
1480654976,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-67,2,
1480655731,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480660227,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1480662176,00-17-0d-00-00-58-f9-c4,00-17-0d-00-00-58-f8-8f,2,
1480669377,00-17-0d-00-00-58-eb-67,00-17-0d-00-00-58-f5-23,2,
1480676577,00-17-0d-00-00-58-f4-f8,00-17-0d-00-00-58-e9-cb,2,
1480679129,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
